poi_id,poi_short_name,facility_name,start,end,area_type,facility_type,functional_class,features,state,jurisdiction,poi_description
79608-1301.0, DEL719.67,1-Interstate or Limited-access facility,,,rural,Freeway,Freeway,,Ohio,OhioDOT, DEL719.67
79608-1311.0, DEL3617.46,3-Principal Arterial,,,rural,Principal Arterial,Principal Arterial,,Ohio,OhioDOT, DEL3617.46
79608-1312.0, DEL3617.95,3-Principal Arterial,,,rural,Principal Arterial,Principal Arterial,,Ohio,OhioDOT, DEL3617.95
79608-1358.0, DEL710,1-Interstate or Limited-access facility,,,rural,Freeway,Freeway,,Ohio,OhioDOT, DEL710
79608-1359.0, DEL710.48,1-Interstate or Limited-access facility,,,rural,Freeway,Freeway,,Ohio,OhioDOT, DEL710.48
79608-1360.0, DEL710.95,1-Interstate or Limited-access facility,,,rural,Freeway,Freeway,,Ohio,OhioDOT, DEL710.95
79608-1364.0, FRA7127.76,1-Interstate or Limited-access facility,,,rural,Freeway,Freeway,,Ohio,OhioDOT, FRA7127.76
79608-1365.0, FRA27024.88,1-Interstate or Limited-access facility,,,rural,Freeway,Freeway,,Ohio,OhioDOT, FRA27024.88
79608-1366.0, FRA27025.83,1-Interstate or Limited-access facility,,,rural,Freeway,Freeway,,Ohio,OhioDOT, FRA27025.83
79608-1378.0, DEL7507.06,3-Principal Arterial,,,rural,Principal Arterial,Principal Arterial,,Ohio,OhioDOT, DEL7507.06
