poi_id,poi_short_name,facility_name,start,end,area_type,facility_type,functional_class,features,state,jurisdiction,poi_description
85162-2631,", , MED762.05",1-Interstate or Limited-access facility,,,rural,Freeway,Freeway,,Ohio,OhioDOT,", , MED762.05"
85162-2632,", , MED767.44",1-Interstate or Limited-access facility,,,rural,Freeway,Freeway,,Ohio,OhioDOT,", , MED767.44"
85162-2635,", , MED769.48",1-Interstate or Limited-access facility,,,rural,Freeway,Freeway,,Ohio,OhioDOT,", , MED769.48"
85162-2636,", , MED7611.43",1-Interstate or Limited-access facility,,,rural,Freeway,Freeway,,Ohio,OhioDOT,", , MED7611.43"
85162-2643,", , MED572.65",3-Principal Arterial,,,rural,Principal Arterial,Principal Arterial,,Ohio,OhioDOT,", , MED572.65"
85162-2647,", , MED943.86",4-Minor Arterial,,,rural,Minor Arterial,Minor Arterial,,Ohio,OhioDOT,", , MED943.86"
85162-2648,", , MED944.03",4-Minor Arterial,,,rural,Minor Arterial,Minor Arterial,,Ohio,OhioDOT,", , MED944.03"
85162-2649,", , MED2610.62",4-Minor Arterial,,,rural,Minor Arterial,Minor Arterial,,Ohio,OhioDOT,", , MED2610.62"
85162-2650,", , MED2612.01",4-Minor Arterial,,,rural,Minor Arterial,Minor Arterial,,Ohio,OhioDOT,", , MED2612.01"
85162-2666,", , MED573.24",5-Major Collector,,,rural,Major Collector,Major Collector,,Ohio,OhioDOT,", , MED573.24"
