poi_id,poi_short_name,facility_name,start,end,area_type,facility_type,functional_class,features,state,jurisdiction,poi_description
78233-1811.0, MED7123.22,1-Interstate or Limited-access facility,,,rural,Freeway,Freeway,,Ohio,OhioDOT, MED7123.22
78233-1812.0, MED7124.02,1-Interstate or Limited-access facility,,,rural,Freeway,Freeway,,Ohio,OhioDOT, MED7124.02
78233-1816.0, MED3039.82,5-Major Collector,,,rural,Major Collector,Major Collector,,Ohio,OhioDOT, MED3039.82
78233-1819.0, MED3037.13,4-Minor Arterial,,,rural,Minor Arterial,Minor Arterial,,Ohio,OhioDOT, MED3037.13
78233-1820.0, MED3037.13,4-Minor Arterial,,,rural,Minor Arterial,Minor Arterial,,Ohio,OhioDOT, MED3037.13
78233-1821.0, MED3037.13,4-Minor Arterial,,,rural,Minor Arterial,Minor Arterial,,Ohio,OhioDOT, MED3037.13
78233-1822.0, MED3037.13,4-Minor Arterial,,,rural,Minor Arterial,Minor Arterial,,Ohio,OhioDOT, MED3037.13
78233-1823.0, MED3037.13,4-Minor Arterial,,,rural,Minor Arterial,Minor Arterial,,Ohio,OhioDOT, MED3037.13
78233-1824.0, MED3037.13,4-Minor Arterial,,,rural,Minor Arterial,Minor Arterial,,Ohio,OhioDOT, MED3037.13
78233-1825.0, MED3037.13,4-Minor Arterial,,,rural,Minor Arterial,Minor Arterial,,Ohio,OhioDOT, MED3037.13
78233-1826.0, MED3037.13,4-Minor Arterial,,,rural,Minor Arterial,Minor Arterial,,Ohio,OhioDOT, MED3037.13
78233-1827.0, MED3038.98,4-Minor Arterial,,,rural,Minor Arterial,Minor Arterial,,Ohio,OhioDOT, MED3038.98
78233-1828.0, MED3038.98,4-Minor Arterial,,,rural,Minor Arterial,Minor Arterial,,Ohio,OhioDOT, MED3038.98
78233-1829.0, MED3038.98,4-Minor Arterial,,,rural,Minor Arterial,Minor Arterial,,Ohio,OhioDOT, MED3038.98
78233-1830.0, MED3038.98,4-Minor Arterial,,,rural,Minor Arterial,Minor Arterial,,Ohio,OhioDOT, MED3038.98
78233-1831.0, MED3039.11,4-Minor Arterial,,,rural,Minor Arterial,Minor Arterial,,Ohio,OhioDOT, MED3039.11
78233-1832.0, MED3039.11,4-Minor Arterial,,,rural,Minor Arterial,Minor Arterial,,Ohio,OhioDOT, MED3039.11
78233-1833.0, MED3039.11,4-Minor Arterial,,,rural,Minor Arterial,Minor Arterial,,Ohio,OhioDOT, MED3039.11
