poi_id,poi_short_name,facility_name,start,end,area_type,facility_type,functional_class,features,state,jurisdiction,poi_description
Unavailable-6005,", , SUM9118.57",3-Principal Arterial,,,unknown,Principal Arterial,Principal Arterial,,Ohio,OhioDOT,", , SUM9118.57"
Unavailable-6005,", , SUM9118.57",3-Principal Arterial,,,unknown,Principal Arterial,Principal Arterial,,Ohio,OhioDOT,", , SUM9118.57"
Unavailable-6006,", , SUM9119.08",3-Principal Arterial,,,unknown,Principal Arterial,Principal Arterial,,Ohio,OhioDOT,", , SUM9119.08"
Unavailable-6006,", , SUM9119.08",3-Principal Arterial,,,unknown,Principal Arterial,Principal Arterial,,Ohio,OhioDOT,", , SUM9119.08"
Unavailable-6007,", , SUM9119.24",3-Principal Arterial,,,unknown,Principal Arterial,Principal Arterial,,Ohio,OhioDOT,", , SUM9119.24"
Unavailable-6007,", , SUM9119.24",3-Principal Arterial,,,unknown,Principal Arterial,Principal Arterial,,Ohio,OhioDOT,", , SUM9119.24"
Unavailable-6008,", , SUM9119.34",3-Principal Arterial,,,unknown,Principal Arterial,Principal Arterial,,Ohio,OhioDOT,", , SUM9119.34"
Unavailable-6008,", , SUM9119.34",3-Principal Arterial,,,unknown,Principal Arterial,Principal Arterial,,Ohio,OhioDOT,", , SUM9119.34"
Unavailable-6009,", , SUM9119.41",3-Principal Arterial,,,unknown,Principal Arterial,Principal Arterial,,Ohio,OhioDOT,", , SUM9119.41"
Unavailable-6009,", , SUM9119.41",3-Principal Arterial,,,unknown,Principal Arterial,Principal Arterial,,Ohio,OhioDOT,", , SUM9119.41"
Unavailable-6010,", , SUM9119.44",3-Principal Arterial,,,unknown,Principal Arterial,Principal Arterial,,Ohio,OhioDOT,", , SUM9119.44"
Unavailable-6010,", , SUM9119.44",3-Principal Arterial,,,unknown,Principal Arterial,Principal Arterial,,Ohio,OhioDOT,", , SUM9119.44"
Unavailable-6011,", , SUM9119.53",3-Principal Arterial,,,unknown,Principal Arterial,Principal Arterial,,Ohio,OhioDOT,", , SUM9119.53"
Unavailable-6011,", , SUM9119.53",3-Principal Arterial,,,unknown,Principal Arterial,Principal Arterial,,Ohio,OhioDOT,", , SUM9119.53"
Unavailable-6012,", , SUM9119.58",3-Principal Arterial,,,unknown,Principal Arterial,Principal Arterial,,Ohio,OhioDOT,", , SUM9119.58"
Unavailable-6012,", , SUM9119.58",3-Principal Arterial,,,unknown,Principal Arterial,Principal Arterial,,Ohio,OhioDOT,", , SUM9119.58"
Unavailable-6013,", , SUM9119.64",3-Principal Arterial,,,unknown,Principal Arterial,Principal Arterial,,Ohio,OhioDOT,", , SUM9119.64"
Unavailable-6013,", , SUM9119.64",3-Principal Arterial,,,unknown,Principal Arterial,Principal Arterial,,Ohio,OhioDOT,", , SUM9119.64"
Unavailable-6014,", , SUM9119.78",3-Principal Arterial,,,unknown,Principal Arterial,Principal Arterial,,Ohio,OhioDOT,", , SUM9119.78"
Unavailable-6014,", , SUM9119.78",3-Principal Arterial,,,unknown,Principal Arterial,Principal Arterial,,Ohio,OhioDOT,", , SUM9119.78"
Unavailable-6015,", , SUM9119.9",3-Principal Arterial,,,unknown,Principal Arterial,Principal Arterial,,Ohio,OhioDOT,", , SUM9119.9"
Unavailable-6015,", , SUM9119.9",3-Principal Arterial,,,unknown,Principal Arterial,Principal Arterial,,Ohio,OhioDOT,", , SUM9119.9"
Unavailable-6019,", , SUM827.1",4-Minor Arterial,,,unknown,Minor Arterial,Minor Arterial,,Ohio,OhioDOT,", , SUM827.1"
Unavailable-6019,", , SUM827.1",4-Minor Arterial,,,unknown,Minor Arterial,Minor Arterial,,Ohio,OhioDOT,", , SUM827.1"
Unavailable-6020,", , SUM827.18",4-Minor Arterial,,,unknown,Minor Arterial,Minor Arterial,,Ohio,OhioDOT,", , SUM827.18"
Unavailable-6020,", , SUM827.18",4-Minor Arterial,,,unknown,Minor Arterial,Minor Arterial,,Ohio,OhioDOT,", , SUM827.18"
Unavailable-6021,", , SUM827.26",4-Minor Arterial,,,unknown,Minor Arterial,Minor Arterial,,Ohio,OhioDOT,", , SUM827.26"
Unavailable-6021,", , SUM827.26",4-Minor Arterial,,,unknown,Minor Arterial,Minor Arterial,,Ohio,OhioDOT,", , SUM827.26"
Unavailable-6022,", , SUM827.36",4-Minor Arterial,,,unknown,Minor Arterial,Minor Arterial,,Ohio,OhioDOT,", , SUM827.36"
Unavailable-6022,", , SUM827.36",4-Minor Arterial,,,unknown,Minor Arterial,Minor Arterial,,Ohio,OhioDOT,", , SUM827.36"
Unavailable-6023,", , SUM827.45",4-Minor Arterial,,,unknown,Minor Arterial,Minor Arterial,,Ohio,OhioDOT,", , SUM827.45"
Unavailable-6023,", , SUM827.45",4-Minor Arterial,,,unknown,Minor Arterial,Minor Arterial,,Ohio,OhioDOT,", , SUM827.45"
Unavailable-6024,", , SUM827.6",4-Minor Arterial,,,unknown,Minor Arterial,Minor Arterial,,Ohio,OhioDOT,", , SUM827.6"
Unavailable-6024,", , SUM827.6",4-Minor Arterial,,,unknown,Minor Arterial,Minor Arterial,,Ohio,OhioDOT,", , SUM827.6"
Unavailable-6025,", , SUM827.76",4-Minor Arterial,,,unknown,Minor Arterial,Minor Arterial,,Ohio,OhioDOT,", , SUM827.76"
Unavailable-6025,", , SUM827.76",4-Minor Arterial,,,unknown,Minor Arterial,Minor Arterial,,Ohio,OhioDOT,", , SUM827.76"
Unavailable-6026,", , SUM827.8",4-Minor Arterial,,,unknown,Minor Arterial,Minor Arterial,,Ohio,OhioDOT,", , SUM827.8"
Unavailable-6026,", , SUM827.8",4-Minor Arterial,,,unknown,Minor Arterial,Minor Arterial,,Ohio,OhioDOT,", , SUM827.8"
Unavailable-6027,", , SUM827.92",4-Minor Arterial,,,unknown,Minor Arterial,Minor Arterial,,Ohio,OhioDOT,", , SUM827.92"
Unavailable-6027,", , SUM827.92",4-Minor Arterial,,,unknown,Minor Arterial,Minor Arterial,,Ohio,OhioDOT,", , SUM827.92"
