poi_id,poi_short_name,facility_name,start,end,area_type,facility_type,functional_class,features,state,jurisdiction,poi_description
20-Year Plan For District 9-8848,", , , I-35WI-35ETH 13NB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , I-35WI-35ETH 13NB"
20-Year Plan For District 9-8849,", , , SB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , SB"
20-Year Plan For District 9-8850,", , , I-35WTH 13106th St.NB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , I-35WTH 13106th St.NB"
20-Year Plan For District 9-8851,", , , SB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , SB"
20-Year Plan For District 9-8852,", , , I-35WTH 280TH 36NB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , I-35WTH 280TH 36NB"
20-Year Plan For District 9-8853,", , , SB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , SB"
20-Year Plan For District 9-8854,", , , I-35WTH 36I-694NB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , I-35WTH 36I-694NB"
20-Year Plan For District 9-8855,", , , SB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , SB"
20-Year Plan For District 9-8856,", , , I-35WI-694S. Jct. TH 10 (old Us-10)NB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , I-35WI-694S. Jct. TH 10 (old Us-10)NB"
20-Year Plan For District 9-8857,", , , SB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , SB"
20-Year Plan For District 9-8858,", , , I-35WS. Jct. TH 10N. Jct. TH 10 (new US-10)NB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , I-35WS. Jct. TH 10N. Jct. TH 10 (new US-10)NB"
20-Year Plan For District 9-8859,", , , SB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , SB"
20-Year Plan For District 9-8860,", , , I-35WN. Jct. TH 10TH 49(Lake Dr.)NB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , I-35WN. Jct. TH 10TH 49(Lake Dr.)NB"
20-Year Plan For District 9-8861,", , , SB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , SB"
20-Year Plan For District 9-8862,", , , I-35WTH 49(Lake Dr.)N. Jct. 35W/35ENB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , I-35WTH 49(Lake Dr.)N. Jct. 35W/35ENB"
20-Year Plan For District 9-8863,", , , SB",,,,unknown,unknown,unknown,,Minnesota,MinnesotaDOT,", , , SB"
