poi_id,poi_short_name,facility_name,start,end,area_type,facility_type,functional_class,features,state,jurisdiction,poi_description
79608-6039,", , DEL716.14",1-Interstate or Limited-access facility,,,unknown,Freeway,Freeway,,Ohio,OhioDOT,", , DEL716.14"
79608-6039,", , DEL716.14",1-Interstate or Limited-access facility,,,unknown,Freeway,Freeway,,Ohio,OhioDOT,", , DEL716.14"
79608-6055,", , DEL32.18",3-Principal Arterial,,,unknown,Principal Arterial,Principal Arterial,,Ohio,OhioDOT,", , DEL32.18"
79608-6055,", , DEL32.18",3-Principal Arterial,,,unknown,Principal Arterial,Principal Arterial,,Ohio,OhioDOT,", , DEL32.18"
79608-6056,", , DEL34.04",3-Principal Arterial,,,unknown,Principal Arterial,Principal Arterial,,Ohio,OhioDOT,", , DEL34.04"
79608-6056,", , DEL34.04",3-Principal Arterial,,,unknown,Principal Arterial,Principal Arterial,,Ohio,OhioDOT,", , DEL34.04"
79608-6057,", , DEL37.91",3-Principal Arterial,,,unknown,Principal Arterial,Principal Arterial,,Ohio,OhioDOT,", , DEL37.91"
79608-6057,", , DEL37.91",3-Principal Arterial,,,unknown,Principal Arterial,Principal Arterial,,Ohio,OhioDOT,", , DEL37.91"
79608-6058,", , DEL7508.11",3-Principal Arterial,,,unknown,Principal Arterial,Principal Arterial,,Ohio,OhioDOT,", , DEL7508.11"
79608-6058,", , DEL7508.11",3-Principal Arterial,,,unknown,Principal Arterial,Principal Arterial,,Ohio,OhioDOT,", , DEL7508.11"
79608-6070,", , DEL3616.62",3-Principal Arterial,,,rural,Principal Arterial,Principal Arterial,,Ohio,OhioDOT,", , DEL3616.62"
79608-6070,", , DEL3616.62",3-Principal Arterial,,,rural,Principal Arterial,Principal Arterial,,Ohio,OhioDOT,", , DEL3616.62"
79608-6071,", , DEL3616.62",3-Principal Arterial,,,rural,Principal Arterial,Principal Arterial,,Ohio,OhioDOT,", , DEL3616.62"
79608-6071,", , DEL3616.62",3-Principal Arterial,,,rural,Principal Arterial,Principal Arterial,,Ohio,OhioDOT,", , DEL3616.62"
79608-6072,", , DEL3617.4",3-Principal Arterial,,,rural,Principal Arterial,Principal Arterial,,Ohio,OhioDOT,", , DEL3617.4"
79608-6072,", , DEL3617.4",3-Principal Arterial,,,rural,Principal Arterial,Principal Arterial,,Ohio,OhioDOT,", , DEL3617.4"
79608-6073,", , DEL3619.3",3-Principal Arterial,,,rural,Principal Arterial,Principal Arterial,,Ohio,OhioDOT,", , DEL3619.3"
79608-6073,", , DEL3619.3",3-Principal Arterial,,,rural,Principal Arterial,Principal Arterial,,Ohio,OhioDOT,", , DEL3619.3"
79608-6091,", , DEL3621.92",4-Minor Arterial,,,unknown,Minor Arterial,Minor Arterial,,Ohio,OhioDOT,", , DEL3621.92"
79608-6091,", , DEL3621.92",4-Minor Arterial,,,unknown,Minor Arterial,Minor Arterial,,Ohio,OhioDOT,", , DEL3621.92"
