poi_id,poi_short_name,facility_name,start,end,area_type,facility_type,functional_class,features,state,jurisdiction,poi_description
102841-5606,", , PIC627.45",4-Minor Arterial,,,unknown,Minor Arterial,Minor Arterial,,Ohio,OhioDOT,", , PIC627.45"
102841-5606,", , PIC627.45",4-Minor Arterial,,,unknown,Minor Arterial,Minor Arterial,,Ohio,OhioDOT,", , PIC627.45"
102841-5621,", , PIC220.54",4-Minor Arterial,,,rural,Minor Arterial,Minor Arterial,,Ohio,OhioDOT,", , PIC220.54"
102841-5621,", , PIC220.54",4-Minor Arterial,,,rural,Minor Arterial,Minor Arterial,,Ohio,OhioDOT,", , PIC220.54"
102841-5622,", , PIC222.31",4-Minor Arterial,,,rural,Minor Arterial,Minor Arterial,,Ohio,OhioDOT,", , PIC222.31"
102841-5622,", , PIC222.31",4-Minor Arterial,,,rural,Minor Arterial,Minor Arterial,,Ohio,OhioDOT,", , PIC222.31"
102841-5623,", , PIC226.12",4-Minor Arterial,,,rural,Minor Arterial,Minor Arterial,,Ohio,OhioDOT,", , PIC226.12"
102841-5623,", , PIC226.12",4-Minor Arterial,,,rural,Minor Arterial,Minor Arterial,,Ohio,OhioDOT,", , PIC226.12"
102841-5624,", , PIC2210.77",4-Minor Arterial,,,rural,Minor Arterial,Minor Arterial,,Ohio,OhioDOT,", , PIC2210.77"
102841-5624,", , PIC2210.77",4-Minor Arterial,,,rural,Minor Arterial,Minor Arterial,,Ohio,OhioDOT,", , PIC2210.77"
102841-5625,", , PIC2213.6",4-Minor Arterial,,,rural,Minor Arterial,Minor Arterial,,Ohio,OhioDOT,", , PIC2213.6"
102841-5625,", , PIC2213.6",4-Minor Arterial,,,rural,Minor Arterial,Minor Arterial,,Ohio,OhioDOT,", , PIC2213.6"
102841-5626,", , PIC622.06",4-Minor Arterial,,,rural,Minor Arterial,Minor Arterial,,Ohio,OhioDOT,", , PIC622.06"
102841-5626,", , PIC622.06",4-Minor Arterial,,,rural,Minor Arterial,Minor Arterial,,Ohio,OhioDOT,", , PIC622.06"
102841-5627,", , PIC625.69",4-Minor Arterial,,,rural,Minor Arterial,Minor Arterial,,Ohio,OhioDOT,", , PIC625.69"
102841-5627,", , PIC625.69",4-Minor Arterial,,,rural,Minor Arterial,Minor Arterial,,Ohio,OhioDOT,", , PIC625.69"
